t,u1,u2,u3,u4,u5,u6,u_norm,e1,e2,e3,e4,e5,e6,e_norm,q1,q2,q3,q4,q5,q6
7.933333333333333570e+00,6.122742112213720722e-02,1.855133546377509546e-01,-2.445146501525550797e-01,5.869826089359893306e-02,-1.777041737256108197e-04,6.122814067685864586e-02,3.242619598517492707e-01,-8.729785013010360473e-03,-2.718484322225656058e-03,2.561637050741971677e-03,-5.205826624932186064e-04,-3.438584344817030569e-06,-8.729908601791791511e-03,1.290905147914788408e-02,-1.094872626884386690e+00,-2.727785810772016539e-01,-1.732825741956115051e+00,4.370504377448187761e-01,1.576450029183649626e+00,4.695656591890200460e-01
7.946666666666667211e+00,5.003626707354338898e-02,1.884031165916155159e-01,-2.477976773508393793e-01,5.901364360652953944e-02,-1.452380266801793409e-04,5.003685411299400865e-02,3.246372887699246479e-01,-8.720532616840692697e-03,-2.720391961822610227e-03,2.555106630940606749e-03,-5.207500956174726525e-04,-3.449467470773015521e-06,-8.720656075452470901e-03,1.289565145272023906e-02,-1.094056261269424901e+00,-2.703050696820317178e-01,-1.736085937291482528e+00,4.378330812233999225e-01,1.576447659794666833e+00,4.703820343980447127e-01
7.960000000000000853e+00,5.596036821985047455e-02,1.870265930364114204e-01,-2.454813277967457519e-01,5.811169588836835598e-02,-1.627878762066973248e-04,5.596102330149927556e-02,3.238521629367756005e-01,-8.711316880793518180e-03,-2.722397355155781185e-03,2.548497008656447349e-03,-5.209338422766940369e-04,-3.460665834342790959e-06,-8.711440210955156971e-03,1.288230960477863146e-02,-1.093389111041777717e+00,-2.677930281274769619e-01,-1.739389906322827084e+00,4.386199298048203410e-01,1.576445723287644540e+00,4.710491924528845686e-01
7.973333333333333606e+00,9.015198212192064575e-02,1.813478368101226479e-01,-2.375653439719261628e-01,5.602881195943429371e-02,-2.310047560280106891e-04,9.015371544847752827e-02,3.297251643333726223e-01,-8.702110968131115953e-03,-2.724370302141565503e-03,2.541911607525815242e-03,-5.211143499797010747e-04,-3.471786106601371102e-06,-8.702234169981615253e-03,1.286898190353776179e-02,-1.092642972798846479e+00,-2.652993402203249751e-01,-1.742662990693450320e+00,4.393947524166650354e-01,1.576443552782627933e+00,4.717953394302378811e-01
7.986666666666667247e+00,1.301519821219206396e-01,1.712862364268944726e-01,-2.239901430607429689e-01,5.278586349430631347e-02,-3.506710006240481669e-04,1.301537154484775083e-01,3.408468239957067603e-01,-8.545788623948169516e-03,-2.726178658117639486e-03,2.535453906300055849e-03,-5.212716196254518763e-04,-3.482424552725404965e-06,-8.545900895922997620e-03,1.265682575307867062e-02,-1.091440946370553888e+00,-2.628813690628568622e-01,-1.745830528613075971e+00,4.401418032427910632e-01,1.576440472719214725e+00,4.729973889695511247e-01
8.000000000000000000e+00,1.701519821219206197e-01,1.741073561835772276e-01,-2.273140094447696768e-01,5.360104125864535024e-02,-5.235005028548871640e-04,1.701537154484775161e-01,3.778390661972623743e-01,-8.396007109521708145e-03,-2.727677083436574890e-03,2.529206987734955447e-03,-5.213846334077842926e-04,-3.492155738804569864e-06,-8.396114671228804838e-03,1.245378020301388285e-02,-1.089705586608928023e+00,-2.605975525771651036e-01,-1.748817063853885800e+00,4.408456147560486649e-01,1.576435797105872894e+00,4.747327718421976428e-01
8.013333333333333641e+00,2.101519821219206274e-01,1.709897259486558851e-01,-2.231042911413721186e-01,5.377995134748948108e-02,-6.911408220400523748e-04,2.101537154484774961e-01,4.125944881537276232e-01,-8.486983709595996572e-03,-2.729200886575355867e-03,2.522806343458139366e-03,-5.215090725529947235e-04,-3.502097842833507002e-06,-8.487095389540844081e-03,1.257556177438741776e-02,-1.087436893513968883e+00,-2.582761211613839869e-01,-1.751847917313149372e+00,4.415602953061639191e-01,1.576428817099168711e+00,4.770014880481774355e-01
8.026666666666667282e+00,2.452454004746720817e-01,1.395310927473030205e-01,-1.827835608718870464e-01,4.922265124464884900e-02,-7.557739645112671349e-04,2.452481848756059568e-01,4.190395866703559569e-01,-8.668947301038620878e-03,-2.843894349108033737e-03,2.660242013366342917e-03,-5.388507745593962284e-04,-3.858178415860891164e-06,-8.669070037390813610e-03,1.287472020289077632e-02,-1.084634867085676468e+00,-2.559962581487353894e-01,-1.754822641195034283e+00,4.422773613241304247e-01,1.576419601888208177e+00,4.798035375874905029e-01
8.040000000000000924e+00,2.395796495238354806e-01,1.052542973533056037e-01,-1.381828620028330012e-01,3.964572072527370455e-02,-7.256509796669452159e-04,2.395823437294309355e-01,3.828098589334577029e-01,-8.659742082882893044e-03,-3.183834617900060948e-03,3.077971121868916526e-03,-5.553700054647947582e-04,-4.197125959226610803e-06,-8.659864688906449004e-03,1.303470567110189167e-02,-1.081364928412680726e+00,-2.541358435787715031e-01,-1.757259755339992680e+00,4.429336633407259249e-01,1.576409524902015136e+00,4.830735133858317099e-01
8.053333333333334565e+00,2.072018764373169675e-01,7.141664124202769248e-02,-9.321635600894190299e-02,2.450960918432191007e-02,-6.129706933952308893e-04,2.072041860851500661e-01,3.166337232192302786e-01,-8.650546639390910286e-03,-3.524104664463401093e-03,3.494811751653337240e-03,-5.602559150750252570e-04,-4.302343600937064139e-06,-8.650669115223497130e-03,1.321411977270839887e-02,-1.078170533085696547e+00,-2.527324529473942150e-01,-1.759102193500030387e+00,4.434622729503963079e-01,1.576399849555619070e+00,4.862679446355575585e-01
8.066666666666666430e+00,1.715849003995774946e-01,3.772217282782216324e-02,-4.812665860913650784e-02,7.263801152552202059e-03,-4.885412580887644411e-04,1.715867988031397340e-01,2.503508470928732521e-01,-8.641360960182087325e-03,-3.600394077361013245e-03,3.584133295016833642e-03,-5.525859478034966799e-04,-4.156354313167298642e-06,-8.641483305962704975e-03,1.324622853740364814e-02,-1.075407841399865561e+00,-2.517802310641670260e-01,-1.760345078246816186e+00,4.437890677395204264e-01,1.576391676613040360e+00,4.890306671166930741e-01
8.080000000000000071e+00,1.532871383938765875e-01,3.636106805561128280e-03,-3.350299098120838870e-03,-6.081067278476176043e-03,-4.168551557742135078e-04,1.532888233822649049e-01,2.169239707711373422e-01,-8.632185034890049735e-03,-3.305638799717236509e-03,3.214220344537999097e-03,-5.320554322039150463e-04,-3.753924362470684173e-06,-8.632307250755921757e-03,1.306035620955097766e-02,-1.073120042727871315e+00,-2.512772687597961685e-01,-1.760986767028271283e+00,4.438859184215546705e-01,1.576385162729598832e+00,4.913184911007348887e-01
8.093333333333333712e+00,1.390783116528806485e-01,-3.077987694521509138e-02,4.115736438822287235e-02,-1.595126784897311911e-02,-3.581317009000784045e-04,1.390798314956618875e-01,2.039163479800722434e-01,-8.623018853155528518e-03,-2.818781156586958048e-03,2.606138209725994415e-03,-4.994738617849492357e-04,-3.111632203456338175e-06,-8.623140939245654835e-03,1.279460750463862380e-02,-1.071076214215953115e+00,-2.512287873357221812e-01,-1.761031437682912815e+00,4.438048375245084998e-01,1.576379604660854916e+00,4.933623420791652947e-01
8.106666666666667354e+00,1.290554434649365811e-01,-6.550020850192168897e-02,8.541243094475091391e-02,-2.237291299599079852e-02,-3.128260918452047709e-04,1.290568461310834247e-01,2.130661465156080403e-01,-8.613862404633465530e-03,-2.306876066234586631e-03,1.965680874090658392e-03,-4.555416674878465244e-04,-2.243659737111158847e-06,-8.613984361085069708e-03,1.256154663357718880e-02,-1.069221836727248132e+00,-2.516391856949917738e-01,-1.760482672824403183e+00,4.435921539531886282e-01,1.576374829571509650e+00,4.952167398324407444e-01
8.120000000000000995e+00,1.232858187916894138e-01,-8.965369930754751859e-02,1.164397621065839661e-01,-2.778067295196920417e-02,-3.302494336810880187e-04,1.232871518196856919e-01,2.297106740494795352e-01,-8.604715678988128502e-03,-1.936360717290863676e-03,1.498183727642210528e-03,-4.009166035197075928e-04,-1.163288010808116724e-06,-8.604837505938878195e-03,1.241930526258584397e-02,-1.067501097481049044e+00,-2.525125218083505985e-01,-1.759343840411806470e+00,4.432938484465753781e-01,1.576370658556951909e+00,4.969374977808551641e-01
8.133333333333334636e+00,1.231300587813206476e-01,-1.144738684875798163e-01,1.484998677640527731e-01,-3.389840349707360506e-02,-3.608842024833390787e-04,1.231313832719808238e-01,2.581241139674358420e-01,-8.595578665895331483e-03,-1.728368431087812240e-03,1.235929973435467844e-03,-3.690266619580384599e-04,-5.359743742161526825e-07,-8.595700363482450257e-03,1.234588994919721613e-02,-1.065857286563826278e+00,-2.537079044657843951e-01,-1.757791310250385264e+00,4.429234394738825742e-01,1.576366255231169688e+00,4.985813264717844362e-01
8.146666666666666501e+00,1.200258788137970462e-01,-1.422603376514061935e-01,1.846681191754119822e-01,-4.174842460290380947e-02,-3.668272683317843263e-04,1.200271633962427809e-01,2.913693789084880192e-01,-8.586447208965175548e-03,-1.651810175280932214e-03,1.140186138902876678e-03,-3.572301004051148254e-04,-3.086415860664715183e-07,-8.586568777082970172e-03,1.231309683882673457e-02,-1.064215552446742041e+00,-2.552342227122856855e-01,-1.755811312013531245e+00,4.424714607605881866e-01,1.576361443441802734e+00,5.002230782487444571e-01
8.160000000000000142e+00,1.084403922603673909e-01,-1.615293253221694036e-01,2.100332917713640946e-01,-4.781600222970155967e-02,-3.344179794649766745e-04,1.084415474572386628e-01,3.098565416196161770e-01,-8.577318559740643167e-03,-1.638730058450832416e-03,1.124939730559937345e-03,-3.551243111554747145e-04,-2.740158864256159177e-07,-8.577439997855762499e-03,1.229715046445346328e-02,-1.062615207395891659e+00,-2.571310272143043640e-01,-1.753349070424525813e+00,4.419148150992162627e-01,1.576356552411558809e+00,5.018234404273611560e-01
8.173333333333333783e+00,8.847835142933041519e-02,-1.752868078640845151e-01,2.283788347999992363e-01,-5.252149475112631583e-02,-2.731044725639411911e-04,8.847929047358282784e-02,3.182733773143648914e-01,-8.568199594814807085e-03,-1.636854834111467483e-03,1.123853799692930977e-03,-3.547266539856153145e-04,-2.733167563384597543e-07,-8.568320903065362870e-03,1.228406852713219248e-02,-1.061169335499086763e+00,-2.592847515519332013e-01,-1.750548626534240926e+00,4.412772684028203329e-01,1.576352093505166252e+00,5.032693277267910048e-01
8.186666666666667425e+00,5.342165772462877799e-02,-1.843142564806194705e-01,2.406590939501409843e-01,-5.593652102549945965e-02,-1.856052709299687903e-04,5.342180170901394270e-02,3.173723930787674674e-01,-8.559090303112526499e-03,-1.635022639600691718e-03,1.122735920886075434e-03,-3.543356902850902657e-04,-2.727430761240157153e-07,-8.559211481635298213e-03,1.227100309021417028e-02,-1.059989624146695952e+00,-2.616219089901208328e-01,-1.747503575403574372e+00,4.405769818061386900e-01,1.576348452112198650e+00,5.044490515997721580e-01
8.200000000000001066e+00,1.342165772462877368e-02,-2.107817026865545229e-01,2.758674548121338721e-01,-6.496721051247404677e-02,-3.376332749133147940e-05,1.342180170901393493e-02,3.537128836371321028e-01,-8.640985231507691822e-03,-1.633236735449017374e-03,1.121601093681867667e-03,-3.539512132304523107e-04,-2.722905230179151204e-07,-8.641112869720579681e-03,1.238491785121090955e-02,-1.059277335377034390e+00,-2.640794324098623136e-01,-1.744294787484239162e+00,4.398311615257988194e-01,1.576345977375252616e+00,5.051613422892256011e-01
8.213333333333334707e+00,-2.657834227537122368e-02,-2.402083444070325369e-01,3.151868232958203175e-01,-7.512773106191721062e-02,9.983071493697692745e-05,-2.657819829098606590e-02,4.050923069440635071e-01,-8.606345525780323413e-03,-1.631635696512034883e-03,1.120419493820357104e-03,-3.535910104837114432e-04,-2.723112810798511418e-07,-8.606472764541628351e-03,1.233625382038765900e-02,-1.059098379940706103e+00,-2.668898551123497498e-01,-1.740616554753410705e+00,4.389649320522992504e-01,1.576345527197553054e+00,5.053402996453457696e-01
8.226666666666666572e+00,-4.302379256574356825e-02,-2.258363577431572178e-01,2.977500783019353392e-01,-7.475541218839255875e-02,1.808239592764481927e-04,-4.302424447777420530e-02,3.859374383185544821e-01,-8.533646041432696450e-03,-1.630316915188334548e-03,1.119158039632583979e-03,-3.532680150746259073e-04,-2.730613797297110068e-07,-8.533766859127656090e-03,1.223452238107668004e-02,-1.059452757837711090e+00,-2.700926330377768636e-01,-1.736414063776133165e+00,4.379632289714736615e-01,1.576346858273752538e+00,5.049859236681326635e-01
8.240000000000000213e+00,-5.941723624527350291e-03,-1.911131587397415510e-01,2.535317615291631799e-01,-6.882959618318743034e-02,1.051861545504276506e-04,-5.941152895099541253e-03,3.249780289493169882e-01,-8.524638773853787654e-03,-1.396877314321809394e-03,8.206396947025851318e-04,-3.228437264901629078e-04,3.225589897404290696e-07,-8.524759465815101578e-03,1.216839899453754821e-02,-1.060026408405254195e+00,-2.731037844743524623e-01,-1.732444062732107382e+00,4.369664901422951608e-01,1.576349269259876174e+00,5.044122670750956772e-01
8.253333333333333854e+00,3.405827637547265141e-02,-1.573284205935182312e-01,2.085882842935728176e-01,-5.412899756345346258e-02,-6.811497677121567383e-05,3.405884710490045958e-02,2.711295419972615250e-01,-8.276809664952811119e-03,-1.010712870863184065e-03,3.310637980202812969e-04,-3.030960128551640764e-04,7.068827621026230190e-07,-8.276919289293971360e-03,1.175737992027658073e-02,-1.060105631386914382e+00,-2.756519599242155394e-01,-1.729063639245051798e+00,4.360487621931858904e-01,1.576350671741936438e+00,5.043330517031607840e-01
8.266666666666667496e+00,7.405827637547265918e-02,-1.240598255842072228e-01,1.632532202683192046e-01,-3.496489794138855911e-02,-2.787170217310090767e-04,7.405884710490046041e-02,2.328828399805427940e-01,-8.158424759680649174e-03,-8.342599238941872386e-04,1.072260617593912002e-04,-2.958306740623584119e-04,8.438507976826770118e-07,-8.158530323843393717e-03,1.157223034480299104e-02,-1.059651521035241295e+00,-2.777496721987957606e-01,-1.726282462121137451e+00,4.353270422256731997e-01,1.576349763542245874e+00,5.047871696645596096e-01
8.280000000000001137e+00,1.140582763754726670e-01,-9.036525229721170671e-02,1.182683581611862905e-01,-2.134720724981738552e-02,-4.248020792869502721e-04,1.140588471049004682e-01,2.205172965816907527e-01,-8.321530129602461301e-03,-1.042448035830201292e-03,3.715843979357202898e-04,-3.020074442336984077e-04,7.142163545026392057e-07,-8.321640218949433176e-03,1.182427763164378004e-02,-1.058664077350234933e+00,-2.794038032065850885e-01,-1.724105752517559820e+00,4.348608435864544930e-01,1.576346047315289489e+00,5.057746209592917097e-01
8.293333333333333002e+00,1.506431275568619887e-01,-5.616354347923747936e-02,7.369182534318806377e-02,-1.393203205593537657e-02,-5.156002288685532968e-04,1.506447018541096639e-01,2.327367056916148369e-01,-8.492165945004792604e-03,-1.393166518520061459e-03,8.190533620835438455e-04,-3.207271869003491815e-04,3.361446898608733136e-07,-8.492286180803887419e-03,1.212231143032745789e-02,-1.057143300331895297e+00,-2.806086732372143899e-01,-1.722528841075410710e+00,4.345762141564568637e-01,1.576340383287565317e+00,5.072954055873570844e-01
8.306666666666666643e+00,1.562901376238982065e-01,-3.403497154679167164e-02,4.494687196824224962e-02,-9.854925979106754497e-03,-4.929492350512716453e-04,1.562917598098960137e-01,2.283192599319947003e-01,-8.483148444099697372e-03,-1.622411679953472685e-03,1.115394817072346001e-03,-3.509522653706298456e-04,-2.691077778393946573e-07,-8.483268552224476622e-03,1.216261261719623135e-02,-1.055134725297803833e+00,-2.813575204836040733e-01,-1.721546283404168154e+00,4.343904537290441681e-01,1.576333508617847379e+00,5.093040016120786717e-01
8.320000000000000284e+00,1.444125507694055399e-01,-4.601121930548601746e-02,6.092066741058785317e-02,-1.406544246507681999e-02,-4.538869772775571895e-04,1.444140398635671563e-01,2.184875338189747052e-01,-8.474140518527573107e-03,-1.635617814720102814e-03,1.133065717985992649e-03,-3.528067687721403445e-04,-3.128356071968596552e-07,-8.474260499114372180e-03,1.215350586479733985e-02,-1.053050856796152068e+00,-2.818113201042278249e-01,-1.720946991777924984e+00,4.342590547159894676e-01,1.576326935961380293e+00,5.113878917428773541e-01
8.333333333333333925e+00,1.320673076787515776e-01,-5.881922191294257363e-02,7.798554398470980420e-02,-1.838024629997771567e-02,-4.162210399913289722e-04,1.320686612737805854e-01,2.115735278318147672e-01,-8.465142158120997351e-03,-1.634009518331147603e-03,1.131761078601023485e-03,-3.524513012820307267e-04,-3.128816787878463401e-07,-8.465262011306151635e-03,1.214060891965323789e-02,-1.051125356119226417e+00,-2.824248030283009747e-01,-1.720134716212450510e+00,4.340715154831218392e-01,1.576320884135016698e+00,5.133134122743916450e-01
8.346666666666667567e+00,1.314084747189039060e-01,-5.895432514509401506e-02,7.821624117725842207e-02,-1.848026504767674716e-02,-4.153971790132590983e-04,1.314098135703827275e-01,2.108834083535563175e-01,-8.456153352724538053e-03,-1.632326438310016670e-03,1.130518248879219811e-03,-3.520848000153620205e-04,-3.127022960569547649e-07,-8.456273078641718399e-03,1.212772067710146846e-02,-1.049364458683509582e+00,-2.832090593204736884e-01,-1.719094908959321044e+00,4.338264455324556401e-01,1.576315334521150469e+00,5.150743277580422941e-01
