ref_x,ref_y,ref_z,fk_x,fk_y,fk_z,err_x,err_y,err_z,xy_err,xyz_err
2.173265309644106524e-01,-7.994316821234398462e-01,1.000000000000000056e-01,2.173265309644097087e-01,-7.994316821234379589e-01,9.999999999999992228e-02,-9.436895709313830594e-16,1.887379141862766119e-15,-8.326672684688674053e-17,2.110154030260181953e-15,2.111796244722270480e-15
2.192705063096921925e-01,-7.995305272507515770e-01,1.000000000000000056e-01,2.192705063096929974e-01,-7.995305272507527983e-01,9.999999999999947820e-02,8.049116928532384918e-16,-1.221245327087672194e-15,-5.273559366969493567e-16,1.462642465616714484e-15,1.554807790755776393e-15
2.209838405123131788e-01,-7.993328369961281155e-01,1.000000000000000056e-01,2.209838405123137339e-01,-7.993328369961292257e-01,9.999999999999975575e-02,5.551115123125782702e-16,-1.110223024625156540e-15,-2.498001805406602216e-16,1.241267076623636559e-15,1.266153263119412083e-15
2.221699949602815582e-01,-7.987397662322579528e-01,1.000000000000000056e-01,2.221699949602814750e-01,-7.987397662322575087e-01,1.000000000000000888e-01,-8.326672684688674053e-17,4.440892098500626162e-16,8.326672684688674053e-17,4.518280359883027372e-16,4.594365265244384585e-16
2.226971747149341929e-01,-7.976195214560586333e-01,1.000000000000000056e-01,2.226971747149349146e-01,-7.976195214560599656e-01,9.999999999999975575e-02,7.216449660063517513e-16,-1.332267629550187849e-15,-2.498001805406602216e-16,1.515159560478560725e-15,1.535613435701749650e-15
2.227630721842657757e-01,-7.960379994190713848e-01,1.000000000000000056e-01,2.227630721842667194e-01,-7.960379994190730502e-01,9.999999999999964473e-02,9.436895709313830594e-16,-1.665334536937734811e-15,-3.608224830031758756e-16,1.914128816512169068e-15,1.947840340079970431e-15
2.225653797762710551e-01,-7.941928903759195579e-01,1.000000000000000056e-01,2.225653797762709440e-01,-7.941928903759194469e-01,9.999999999999986677e-02,-1.110223024625156540e-16,1.110223024625156540e-16,-1.387778780781445676e-16,1.570092458683775167e-16,2.095500005536363126e-16
2.223017898989447239e-01,-7.922818845812266142e-01,1.000000000000000056e-01,2.223017898989438912e-01,-7.922818845812249489e-01,9.999999999999981126e-02,-8.326672684688674053e-16,1.665334536937734811e-15,-1.942890293094023946e-16,1.861900614935454641e-15,1.872010183414346379e-15
2.221699949602815582e-01,-7.905026722896160152e-01,1.000000000000000056e-01,2.221699949602822521e-01,-7.905026722896170144e-01,9.999999999999975575e-02,6.938893903907228378e-16,-9.992007221626408864e-16,-2.498001805406602216e-16,1.216505063395608007e-15,1.241887555081094504e-15
2.220382000216184204e-01,-7.888662362930112248e-01,1.000000000000000056e-01,2.220382000216186980e-01,-7.888662362930118910e-01,9.999999999999981126e-02,2.775557561562891351e-16,-6.661338147750939243e-16,-1.942890293094023946e-16,7.216449660063517513e-16,7.473417450352270892e-16
2.217746101442921169e-01,-7.872407830883298985e-01,1.000000000000000056e-01,2.217746101442927276e-01,-7.872407830883307867e-01,9.999999999999997780e-02,6.106226635438360972e-16,-8.881784197001252323e-16,-2.775557561562891351e-17,1.077831592807698660e-15,1.078188904799217222e-15
2.215769177362973963e-01,-7.856098384876868401e-01,1.000000000000000056e-01,2.215769177362982845e-01,-7.856098384876877283e-01,9.999999999999970024e-02,8.881784197001252323e-16,-8.881784197001252323e-16,-3.053113317719180486e-16,1.256073966947020133e-15,1.292647213956834320e-15
2.216428152056289513e-01,-7.839569283031966318e-01,1.000000000000000056e-01,2.216428152056296452e-01,-7.839569283031978530e-01,9.999999999999986677e-02,6.938893903907228378e-16,-1.221245327087672194e-15,-1.387778780781445676e-16,1.404607644515109477e-15,1.411446752263136903e-15
2.221699949602815582e-01,-7.822655783469741886e-01,1.000000000000000056e-01,2.221699949602813362e-01,-7.822655783469737445e-01,9.999999999999981126e-02,-2.220446049250313081e-16,4.440892098500626162e-16,-1.942890293094023946e-16,4.965068306494546235e-16,5.331671968450009567e-16
2.232847604831407762e-01,-7.803820295320900158e-01,1.000000000000000056e-01,2.232847604831407484e-01,-7.803820295320900158e-01,9.999999999999970024e-02,-2.775557561562891351e-17,0.000000000000000000e+00,-3.053113317719180486e-16,2.775557561562891351e-17,3.065703529144609184e-16
2.248553168355433562e-01,-7.783172646504677994e-01,1.000000000000000056e-01,2.248553168355428011e-01,-7.783172646504664671e-01,9.999999999999970024e-02,-5.551115123125782702e-16,1.332267629550187849e-15,-3.053113317719180486e-16,1.443289932012703503e-15,1.475229079552588150e-15
2.266922087931610430e-01,-7.763019223325015039e-01,1.000000000000000056e-01,2.266922087931609042e-01,-7.763019223325012819e-01,9.999999999999981126e-02,-1.387778780781445676e-16,2.220446049250313081e-16,-1.942890293094023946e-16,2.618455766672135076e-16,3.260541871072589210e-16
2.286059811316655810e-01,-7.745666412085848718e-01,1.000000000000000056e-01,2.286059811316663581e-01,-7.745666412085860930e-01,9.999999999999947820e-02,7.771561172376095783e-16,-1.221245327087672194e-15,-5.273559366969493567e-16,1.447553722489536100e-15,1.540621972926139126e-15
2.304071786267287147e-01,-7.733420599091120895e-01,1.000000000000000056e-01,2.304071786267298805e-01,-7.733420599091136438e-01,9.999999999999981126e-02,1.165734175856414367e-15,-1.554312234475219157e-15,-1.942890293094023946e-16,1.942890293094023946e-15,1.952580579107805182e-15
2.321012927341279952e-01,-7.726995665815860059e-01,1.000000000000000056e-01,2.321012927341284393e-01,-7.726995665815864500e-01,9.999999999999997780e-02,4.440892098500626162e-16,-4.440892098500626162e-16,-2.775557561562891351e-17,6.280369834735100667e-16,6.286500016609089377e-16
2.338146269367490093e-01,-7.724854021390773484e-01,1.000000000000000056e-01,2.338146269367490648e-01,-7.724854021390774594e-01,9.999999999999975575e-02,5.551115123125782702e-17,-1.110223024625156540e-16,-2.498001805406602216e-16,1.241267076623636559e-16,2.789400827296864545e-16
2.355389440509252919e-01,-7.725924843603317882e-01,1.000000000000000056e-01,2.355389440509255417e-01,-7.725924843603320102e-01,9.999999999999981126e-02,2.498001805406602216e-16,-2.220446049250313081e-16,-1.942890293094023946e-16,3.342213888644167624e-16,3.865904340312231514e-16
2.372660068929903776e-01,-7.729137310240947745e-01,1.000000000000000056e-01,2.372660068929910437e-01,-7.729137310240957737e-01,9.999999999999975575e-02,6.661338147750939243e-16,-9.992007221626408864e-16,-2.498001805406602216e-16,1.200889812746016439e-15,1.226595480407175169e-15
2.389875782792778292e-01,-7.733420599091120895e-01,1.000000000000000056e-01,2.389875782792775794e-01,-7.733420599091112013e-01,9.999999999999942268e-02,-2.498001805406602216e-16,8.881784197001252323e-16,-5.828670879282071837e-16,9.226380847435023595e-16,1.091327209231524084e-15
2.407750471348968357e-01,-7.738829624113455763e-01,1.000000000000000056e-01,2.407750471348965304e-01,-7.738829624113445771e-01,9.999999999999981126e-02,-3.053113317719180486e-16,9.992007221626408864e-16,-1.942890293094023946e-16,1.044804810708050447e-15,1.062716010695554998e-15
2.426339049156250871e-01,-7.746078266782980837e-01,1.000000000000000056e-01,2.426339049156253647e-01,-7.746078266782984167e-01,1.000000000000000888e-01,2.775557561562891351e-16,-3.330669073875469621e-16,8.326672684688674053e-17,4.335559509131366993e-16,4.414794563419551258e-16
2.444570682337987300e-01,-7.755084156160269027e-01,1.000000000000000056e-01,2.444570682337996181e-01,-7.755084156160284570e-01,9.999999999999975575e-02,8.881784197001252323e-16,-1.554312234475219157e-15,-2.498001805406602216e-16,1.790180836524723847e-15,1.807525257820345442e-15
2.461374537017539388e-01,-7.765764921305895463e-01,1.000000000000000056e-01,2.461374537017528841e-01,-7.765764921305874369e-01,9.999999999999970024e-02,-1.054711873393898713e-15,2.109423746787797427e-15,-3.053113317719180486e-16,2.358407445584909265e-15,2.378087611653254444e-15
2.475679779318269436e-01,-7.778038191280431946e-01,1.000000000000000056e-01,2.475679779318262219e-01,-7.778038191280416402e-01,9.999999999999992228e-02,-7.216449660063517513e-16,1.554312234475219157e-15,-8.326672684688674053e-17,1.713667989781467843e-15,1.715689752548942433e-15
2.486113545295768890e-01,-7.793935782589730410e-01,1.000000000000000056e-01,2.486113545295768057e-01,-7.793935782589728190e-01,9.999999999999986677e-02,-8.326672684688674053e-17,2.220446049250313081e-16,-1.387778780781445676e-16,2.371437420133773559e-16,2.747661802696606357e-16
2.493389724201130753e-01,-7.813512609193409286e-01,1.000000000000000056e-01,2.493389724201127700e-01,-7.813512609193404845e-01,9.999999999999981126e-02,-3.053113317719180486e-16,4.440892098500626162e-16,-1.942890293094023946e-16,5.389157964038493299e-16,5.728686258851893309e-16
2.499567611950965773e-01,-7.833720946332690671e-01,1.000000000000000056e-01,2.499567611950969381e-01,-7.833720946332692892e-01,1.000000000000000333e-01,3.608224830031758756e-16,-2.220446049250313081e-16,2.775557561562891351e-17,4.236704743275018003e-16,4.245786650252757269e-16
2.506706504461886920e-01,-7.851513069248796661e-01,1.000000000000000056e-01,2.506706504461876928e-01,-7.851513069248781118e-01,9.999999999999986677e-02,-9.992007221626408864e-16,1.554312234475219157e-15,-1.387778780781445676e-16,1.847779371410367273e-15,1.852983514458119360e-15
2.516865697650504941e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.516865697650512157e-01,-7.863841253182961566e-01,9.999999999999975575e-02,7.216449660063517513e-16,-1.110223024625156540e-15,-2.498001805406602216e-16,1.324147507406232922e-15,1.347503896680186159e-15
2.530704166210135941e-01,-7.869332649144712422e-01,1.000000000000000056e-01,2.530704166210141492e-01,-7.869332649144723524e-01,1.000000000000000888e-01,5.551115123125782702e-16,-1.110223024625156540e-15,8.326672684688674053e-17,1.241267076623636559e-15,1.244056792638335566e-15
2.546849046196372757e-01,-7.870019073639932250e-01,1.000000000000000056e-01,2.546849046196385524e-01,-7.870019073639951124e-01,9.999999999999997780e-02,1.276756478318930021e-15,-1.887379141862766119e-15,-2.775557561562891351e-17,2.278663452567752111e-15,2.278832486613648055e-15
2.564311875569240673e-01,-7.867959800154271655e-01,1.000000000000000056e-01,2.564311875569245114e-01,-7.867959800154279426e-01,9.999999999999981126e-02,4.440892098500626162e-16,-7.771561172376095783e-16,-1.942890293094023946e-16,8.950904182623619234e-16,9.159339953157541458e-16
2.582104192288766642e-01,-7.865214102173391231e-01,1.000000000000000056e-01,2.582104192288772748e-01,-7.865214102173402333e-01,1.000000000000000333e-01,6.106226635438360972e-16,-1.110223024625156540e-15,2.775557561562891351e-17,1.267065586953256189e-15,1.267369548955218817e-15
2.599237534314976505e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.599237534314975950e-01,-7.863841253182948243e-01,9.999999999999981126e-02,-5.551115123125782702e-17,2.220446049250313081e-16,-1.942890293094023946e-16,2.288783399261118726e-16,3.002224531865041098e-16
2.615656987090094199e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.615656987090098640e-01,-7.863841253182954905e-01,9.999999999999997780e-02,4.440892098500626162e-16,-4.440892098500626162e-16,-2.775557561562891351e-17,6.280369834735100667e-16,6.286500016609089377e-16
2.632021525307435827e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.632021525307433607e-01,-7.863841253182947133e-01,9.999999999999986677e-02,-2.220446049250313081e-16,3.330669073875469621e-16,-1.387778780781445676e-16,4.002966042486720971e-16,4.236704743275018003e-16
2.648413520803665766e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.648413520803674093e-01,-7.863841253182963786e-01,9.999999999999975575e-02,8.326672684688674053e-16,-1.332267629550187849e-15,-2.498001805406602216e-16,1.571073460003281144e-15,1.590808582741753886e-15
2.664915345415448389e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.664915345415443948e-01,-7.863841253182946023e-01,9.999999999999970024e-02,-4.440892098500626162e-16,4.440892098500626162e-16,-3.053113317719180486e-16,6.280369834735100667e-16,6.983161618628399816e-16
2.681609370979447515e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.681609370979450291e-01,-7.863841253182954905e-01,9.999999999999986677e-02,2.775557561562891351e-16,-4.440892098500626162e-16,-1.387778780781445676e-16,5.236911533344270152e-16,5.417672226377439225e-16
2.698550512053440875e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.698550512053434214e-01,-7.863841253182937141e-01,9.999999999999997780e-02,-6.661338147750939243e-16,1.332267629550187849e-15,-2.775557561562891351e-17,1.489520491948363871e-15,1.489779066812207059e-15
2.715683854079650739e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.715683854079661841e-01,-7.863841253182968227e-01,9.999999999999992228e-02,1.110223024625156540e-15,-1.776356839400250465e-15,-8.326672684688674053e-17,2.094764613337708061e-15,2.096418883022110014e-15
2.732927025221413286e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.732927025221410511e-01,-7.863841253182949353e-01,9.999999999999981126e-02,-2.775557561562891351e-16,1.110223024625156540e-16,-1.942890293094023946e-16,2.989366980140908258e-16,3.565268241374799738e-16
2.750197653642064144e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.750197653642056372e-01,-7.863841253182937141e-01,9.999999999999992228e-02,-7.771561172376095783e-16,1.332267629550187849e-15,-8.326672684688674053e-17,1.542371118540253768e-15,1.544617109547511129e-15
2.767413367504938937e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.767413367504947264e-01,-7.863841253182962676e-01,9.999999999999975575e-02,8.326672684688674053e-16,-1.221245327087672194e-15,-2.498001805406602216e-16,1.478098416517953159e-15,1.499058057284982847e-15
2.786001945312221451e-01,-7.863676511304098504e-01,1.000000000000000056e-01,2.786001945312225336e-01,-7.863676511304105166e-01,9.999999999999992228e-02,3.885780586188047891e-16,-6.661338147750939243e-16,-8.326672684688674053e-17,7.711855592701268838e-16,7.756677862503847120e-16
2.806018301621687749e-01,-7.863347027546392365e-01,1.000000000000000056e-01,2.806018301621681643e-01,-7.863347027546382373e-01,9.999999999999986677e-02,-6.106226635438360972e-16,9.992007221626408864e-16,-1.387778780781445676e-16,1.171009018071044626e-15,1.179203722792454632e-15
2.825320768680062433e-01,-7.863099914728113315e-01,1.000000000000000056e-01,2.825320768680061878e-01,-7.863099914728109985e-01,1.000000000000000333e-01,-5.551115123125782702e-17,3.330669073875469621e-16,2.775557561562891351e-17,3.376611507232129738e-16,3.387999773988765192e-16
2.841767678734068436e-01,-7.863182285667540405e-01,1.000000000000000056e-01,2.841767678734057889e-01,-7.863182285667525973e-01,9.999999999999992228e-02,-1.054711873393898713e-15,1.443289932012703503e-15,-8.326672684688674053e-17,1.787596980229968188e-15,1.789535222209134321e-15
2.853217364030429803e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.853217364030424807e-01,-7.863841253182943802e-01,9.999999999999970024e-02,-4.996003610813204432e-16,6.661338147750939243e-16,-3.053113317719180486e-16,8.326672684688674053e-16,8.868764227826485467e-16
2.858187131509186130e-01,-7.865406301032052960e-01,1.000000000000000056e-01,2.858187131509181689e-01,-7.865406301032047409e-01,9.999999999999964473e-02,-4.440892098500626162e-16,5.551115123125782702e-16,-3.608224830031758756e-16,7.108895957933346089e-16,7.972182145735180215e-16
2.858104759672521755e-01,-7.867712687335992605e-01,1.000000000000000056e-01,2.858104759672514539e-01,-7.867712687335981503e-01,9.999999999999981126e-02,-7.216449660063517513e-16,1.110223024625156540e-15,-1.942890293094023946e-16,1.324147507406232922e-15,1.338325389537286376e-15
2.855194288110377010e-01,-7.870266186458211299e-01,1.000000000000000056e-01,2.855194288110384782e-01,-7.870266186458222402e-01,9.999999999999997780e-02,7.771561172376095783e-16,-1.110223024625156540e-15,-2.775557561562891351e-17,1.355199909595506077e-15,1.355484107964908212e-15
2.851679756412693334e-01,-7.872572572762150944e-01,1.000000000000000056e-01,2.851679756412696110e-01,-7.872572572762156495e-01,9.999999999999953371e-02,2.775557561562891351e-16,-5.551115123125782702e-16,-4.718447854656915297e-16,6.206335383118182794e-16,7.796303550071736492e-16
2.849785204169410502e-01,-7.874137620611253441e-01,1.000000000000000056e-01,2.849785204169401065e-01,-7.874137620611241228e-01,9.999999999999958922e-02,-9.436895709313830594e-16,1.221245327087672194e-15,-4.163336342344337027e-16,1.543369740282001719e-15,1.598538035272537536e-15
